,track_name,album,artist_name,release_date,duration_ms,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1049,The Animal Spirits,The Animal Spirits,James Holden,2017-11-03,337786,0,0.429,0.742,0.727,0.949,0.399,-12.482,0.0384,135.464,0.487
1050,The Neverending,The Animal Spirits,James Holden,2017-11-03,269573,0,0.509,0.259,0.626,0.921,0.115,-9.412,0.0469,102.68,0.434
1051,"Abide ""With Me""",Monk's Music (Mono Version),Thelonius Monk Septet,1961-01-01,54027,2,0.369,0.972,0.00261,0.469,0.196,-20.809,0.0475,127.014,0.693
1052,January 2014,2011 Until 2014,Percussions,2015-04-28,342976,6,0.697,0.0884,0.627,0.672,0.0779,-11.334,0.053,126.004,0.55
1053,Arthur,Kelly Lee Owens,Kelly Lee Owens,2017-03-24,245250,0,0.61,0.745,0.546,0.937,0.394,-14.677,0.0397,109.994,0.0599
1054,Dumb,Holkham Drones,Luke Abbott,2010-08-23,107466,0,0.318,0.984,0.00165,0.912,0.106,-27.346,0.0533,139.239,0.353
1055,"Music for Alpha Waves, Assorted Percussion, and Automated Coded Relays",Imaginary Landscapes: New Electronic Music,Various Artists,1992,244533,4,0.48,0.0108,0.266,0.07,0.117,-23.162,0.076,73.981,0.217
1056,Istian,Mnestic Pressure,Lee Gamble,2017-10-20,145966,9,0.688,0.097,0.393,0.74,0.108,-9.389,0.0571,139.985,0.469
1057,Patek Water (feat. Offset),SUPER SLIMEY,Future,2017-10-20,189480,56,0.86,0.274,0.561,0.0,0.108,-5.757,0.185,152.984,0.354
1058,The Parting,25 Years of New York New Music,Various Artists,2010-09-28,306160,2,0.313,0.799,0.245,0.149,0.0745,-14.182,0.24,170.835,0.122
1059,Die Dinge Des Lebens,The Amateur View (Bonus Track Version),To Rococo Rot,1999,296270,0,0.752,0.898,0.262,0.922,0.114,-15.673,0.0714,170.141,0.445
1060,King Version,The Versions,Rhythm & Sound,2004-04-01,396560,0,0.87,0.765,0.238,0.903,0.1,-17.614,0.0611,126.023,0.888
1061,Don Cherry Interview - Ornette's Influence Pt. 1,In the Beginning 1963-64,Pharoah Sanders,2015-07-17,199933,3,0.683,0.458,0.176,0.0,0.295,-21.659,0.939,101.437,0.599
1062,Universal Mother,Hear & Now,Don Cherry,1976,404013,29,0.599,0.0641,0.612,0.0319,0.128,-10.503,0.0424,85.59,0.702
1063,Ratio - Full Mix,Ratio (Full Mix),Floating Points,2017-10-19,1127574,0,0.733,0.0851,0.435,0.877,0.143,-14.633,0.0618,124.99,0.19
1064,"Harold Working, Nicky Recovering / Nicky On The Stairs",Apartment # 5c,John Surman,2002-01-01,151333,6,0.292,0.948,0.119,0.833,0.105,-18.563,0.0324,97.967,0.23
1065,Medellin,Joli Mai,Daphni,2017-10-06,375447,24,0.901,0.0183,0.725,0.91,0.0851,-10.18,0.0419,127.993,0.846
1066,Jungle Tempo,Voyage,Noah Howard,2010-02-10,165520,2,0.748,0.204,0.641,0.811,0.0892,-7.22,0.0429,120.034,0.486
1067,Travelin’ Man,"Beach Diggin’, Vol. 1",Guts,2013-06-28,175500,0,0.585,0.988,0.329,0.968,0.105,-15.156,0.0653,115.398,0.472
1068,William Eaton Track 11,Music by William Eaton,William Eaton,2006,130186,0,0.348,0.918,0.0634,0.898,0.104,-19.638,0.0389,123.258,0.0379
1069,Riversong,Zero Time,Tonto's Expanding Head Band,1971-06-15,477960,28,0.177,0.944,0.22,0.871,0.0953,-18.357,0.0358,85.166,0.0813
1070,0181 000 0014,0181,00110100 01010100,2017-08-18,201597,0,0.693,0.182,0.729,0.929,0.162,-6.13,0.0877,99.956,0.255
1071,Flight From Ashiya - Mono Single Mix,Further Reflections - The Complete Recordings 1967-1969,Kaleidoscope,2012-01-01,160133,0,0.274,0.000827,0.509,0.246,0.181,-9.15,0.0307,68.672,0.228
1072,Vacuum Cleaner,The Psychedelic Scene,Various Artists,1998-01-01,184493,17,0.332,0.0761,0.697,0.000213,0.101,-9.838,0.0641,103.918,0.763
1073,Haute pression,Pôle,Philippe Besombes,1976-08-01,661720,0,0.436,0.738,0.423,0.984,0.0823,-14.431,0.0368,152.821,0.0318
1074,Seeds of a Forgotten Flower,The Blue Mountain's Sun Drummer,Wadada Leo Smith,2010-01-01,142933,5,0.691,0.895,0.0987,0.0682,0.0627,-21.87,0.0808,99.91,0.446
1075,Don's Dawn,New York Eye & Ear Control,Various Artists,2009-09-23,64680,0,0.29,0.934,0.0206,0.914,0.0737,-24.09,0.0404,104.032,0.133
1076,Kiuá,Outro Tempo,Various Artists,2017-03-24,351095,24,0.24,0.0632,0.504,0.000128,0.127,-10.857,0.0364,185.09,0.0603
1077,Wheel,Wheel,Visible Cloaks,2017-10-12,215095,0,0.436,0.935,0.235,0.678,0.293,-16.285,0.0427,120.866,0.433
1078,MPH,Tail Lift / MPH,Joe,2017-10-13,318069,8,0.63,0.569,0.902,0.899,0.108,-9.97,0.0467,108.007,0.439
1079,Falls 2,New Energy,Four Tet,2017-09-29,72167,33,0.291,0.982,0.05,0.936,0.0814,-31.928,0.0358,75.51,0.193
1080,Lush,New Energy,Four Tet,2017-09-29,311893,53,0.659,0.83,0.667,0.896,0.118,-10.463,0.0326,132.907,0.637
1081,°。 * ̧.·*  ́ ̈・*・ . °。· ́ ̈ ́ ゚ * ́ ̈・ 。・ ゚.  ́ ̈ ゚. .· ・*.。 * ̈°. ・*。 ̧.·*  ́.·* ̈.· ・ ゚. 。 * ́ ̈* ́ ̈ .·.·* ́ ̈.·*:・✧(๑ඕัළඕั๑)✧*:・s░ƪ.,・✧(๑ඕัළ*.。 * ̈°。,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2017-09-12,52994,20,0.643,0.00328,0.444,0.0165,0.0687,-20.776,0.28,102.059,0.147
1082,Autumn,Autumn,Ola Szmidt,2017-09-28,156814,11,0.229,0.972,0.0919,0.0251,0.146,-16.372,0.0363,74.694,0.0651
1083,I Will Make Room for You,The Kid,Kaitlyn Aurelia Smith,2017-10-06,298813,6,0.0985,0.884,0.433,0.362,0.118,-7.202,0.0364,63.569,0.167
1084,Xing Tian,Joli Mai,Daphni,2017-10-06,297097,19,0.803,0.108,0.842,0.899,0.0858,-9.858,0.0688,125.007,0.693
1085,Je Suis un Sauvage,Various Bilongo,Various Artists,2000,253613,7,0.595,0.147,0.374,8.26e-05,0.093,-9.386,0.0535,143.653,0.77
1086,Papa,Angles Without Edges,Yesterday's New Quintet,2001,274826,0,0.552,0.00147,0.786,0.332,0.186,-8.835,0.0596,112.16,0.541
1087,I Want to Be Love,I Want to Be Love / What Would I Have,Stevens & Fosters,2013-03-04,197622,14,0.591,0.179,0.647,0.00187,0.0565,-8.999,0.14,106.943,0.555
1088,Flying High,Guilty: The Tap Recordings,Jackie Stoudemire,1980-01-01,298400,9,0.781,0.0581,0.806,0.000374,0.112,-6.852,0.0864,118.776,0.853
1089,Waterlust,Dragon Wings and Wizard Tales,Emerald Web,2011-06-01,35093,7,0.0923,0.994,0.0154,0.98,0.102,-21.033,0.0496,199.692,0.162
1090,Welcome,Transition (1993 Expanded Edition),John Coltrane,1970,324560,0,0.31,0.969,0.199,0.14,0.151,-14.148,0.0313,128.114,0.207
1091,Wrapped,Wrapped,Ola Szmidt,2017-09-28,271162,27,0.422,0.945,0.0913,0.0,0.108,-11.14,0.0344,117.318,0.383
1092,Scientists,Scientists,Four Tet,2017-09-13,299305,0,0.658,0.473,0.539,0.785,0.0774,-10.05,0.0352,122.007,0.282
1093,10 Midi,New Energy,Four Tet,2017-09-29,85056,32,0.537,0.981,0.0743,0.826,0.0944,-24.607,0.0464,61.889,0.113
1094,JNSN CODE GL16,JNSN CODE GL16 / spl47,Autechre,2017-10-01,450107,4,0.524,0.757,0.9,0.961,0.111,-8.35,0.0426,119.924,0.196
1095,Carry On,Carry On,Daphni,2017-10-02,226479,0,0.801,0.177,0.573,0.9,0.108,-10.42,0.0571,119.994,0.708
1096,Carousel Of Bubbles,Underwater Music,Michel Redolfi,2002-01-01,81173,6,0.532,0.722,0.357,0.595,0.0834,-18.928,0.0707,114.517,0.521
1097,Danriye Achho Tumi Amar Gaaner Opare - Original,Songs Of Rabindranath Kanika Banerjee,Kanika Banerjee,1978-12-01,196053,0,0.277,0.791,0.379,0.0,0.287,-12.521,0.033,130.797,0.411
1098,The Plum Blossom - Rudy Van Gelder Remaster,Eastern Sounds,Yusef Lateef,1991-01-01,300066,18,0.615,0.995,0.0575,0.907,0.0915,-26.742,0.0743,144.76,0.704
1099,Daisy,Orchid,Ishq,2002,519799,0,0.311,0.94,0.164,0.913,0.197,-18.278,0.0373,125.627,0.0908
1100,People Be Happy/Rhythm Dance - Audion's Highlight Mix,People Be Happy / Rhythm Dance (Audion Remix),Kieran Hebden,2007-03-11,612240,3,0.81,0.631,0.774,0.59,0.0913,-9.423,0.0542,126.971,0.187
1101,Camile From OHM Makes Me Feel Loved,Camile From OHM Makes Me Feel Loved,Machine Woman,2017-07-28,256386,17,0.835,0.0537,0.919,0.85,0.0687,-9.644,0.141,128.067,0.731
1102,・✧(๑ඕัළ*.。 * ̈°。,・✧(๑ඕัළ*.。 * ̈°。,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2017-09-12,135717,27,0.457,0.899,0.251,0.63,0.156,-15.896,0.0556,68.472,0.298
1103,Planet,Planet,Four Tet,2017-08-02,438480,0,0.67,0.461,0.762,0.862,0.111,-10.109,0.0743,126.978,0.228
1104,░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓,░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓░▓,△▃△▓,2017-09-12,185263,25,0.661,0.804,0.535,0.88,0.135,-15.396,0.0477,113.967,0.646
1105,Each Moment Like the First,Each Moment Like the First,James Holden,2017-09-20,297040,0,0.388,0.000968,0.776,0.848,0.303,-9.315,0.0368,179.997,0.88
1106,To Feel Your Best,To Feel Your Best,Kaitlyn Aurelia Smith,2017-09-14,380125,3,0.132,0.781,0.341,0.338,0.0894,-12.1,0.0344,73.97,0.057
1107,Fam/Famine,Luciferian Towers,Godspeed You! Black Emperor,2017-09-22,404057,19,0.0883,0.147,0.496,0.883,0.0914,-8.88,0.0373,77.377,0.0831
1108,Rodent,Rodent,Burial,2017-09-22,265102,32,0.775,0.34,0.636,0.0201,0.342,-9.96,0.089,119.997,0.389
1109,SW9 9SL,SW9 9SL,Four Tet,2017-08-25,475639,0,0.711,0.596,0.832,0.922,0.098,-9.759,0.037,128.992,0.282
1110,0181 000 0015,0181,00110100 01010100,2017-08-18,73516,0,0.693,0.187,0.739,0.587,0.129,-13.482,0.0367,118.304,0.24
1111,Ghetto Kyote,Pure Grime - The Very Best of Grime,Various Artists,2014-09-15,219943,0,0.672,0.193,0.377,0.626,0.0549,-8.486,0.512,140.061,0.811
1112,Opal,Bicep,Bicep,2017-09-01,271002,44,0.847,0.02,0.5,0.632,0.148,-10.185,0.113,130.155,0.64
1113,The Shape Of Trance To Come,The Shape Of Trance To Come,Lorenzo Senni,2017-09-06,369638,21,0.806,0.438,0.722,0.864,0.231,-8.289,0.0663,130.06,0.949
1114,City Breeze,City Breeze,Conducta,2015-08-24,292315,18,0.882,0.00253,0.843,0.579,0.113,-6.32,0.13,134.051,0.59
1115,Firefly,Avalanche Music 1: Wiley,Wiley,2010-06-27,237626,0,0.841,0.12,0.452,0.00293,0.363,-11.51,0.21,140.106,0.793
1116,Trouble,Star,702,2003,209413,9,0.459,0.169,0.793,0.0,0.176,-6.4,0.382,132.34,0.437
1117,Twin Stars of Thence,Lanquidity,Sun Ra,1978,572350,0,0.39,0.794,0.498,0.000346,0.134,-10.473,0.0428,82.227,0.736
1118,Tapinha,Curriculum,Joyce,1964,118853,0,0.548,0.611,0.521,0.0,0.318,-7.706,0.0423,115.6,0.921
1119,Poet,There's A Riot Goin' On (Expanded Edition),Sly & The Family Stone,1971-11-20,181000,28,0.82,0.0937,0.46,0.00386,0.0584,-12.131,0.158,164.148,0.891
1120,Provider,Provider,Frank Ocean,2017-08-27,243238,63,0.654,0.74,0.325,2.14e-05,0.152,-11.925,0.282,139.886,0.39
1121,Trails,Take Flight,Maya Jane Coles,2017-08-25,244200,23,0.692,0.922,0.661,0.928,0.109,-11.056,0.0359,112.0,0.617
1122,0181 000 0004,0181,00110100 01010100,2017-08-18,116593,0,0.456,0.811,0.34,0.952,0.131,-22.804,0.0463,160.05,0.572
1123,SW9 9SL,SW9 9SL,Four Tet,2017-08-25,475639,0,0.711,0.596,0.832,0.922,0.098,-9.759,0.037,128.992,0.282
1124,Planet,Planet,Four Tet,2017-08-02,438480,0,0.67,0.461,0.762,0.862,0.111,-10.109,0.0743,126.978,0.228
1125,0181 000 0003,0181,00110100 01010100,2017-08-18,245760,0,0.725,0.0599,0.718,0.857,0.0994,-8.525,0.148,108.039,0.062
1126,҉.·.·* ́ ̈.·*:・✧๑ඕั ҉,҉.·.·* ́ ̈.·*:・✧๑ඕั ҉,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2017-08-04,320000,0,0.685,0.123,0.624,0.0203,0.118,-13.102,0.0416,119.986,0.0483
1127,TBC,Infrared EP,Terror Danjah,2017-08-18,199024,0,0.746,0.0064,0.459,0.843,0.302,-8.079,0.0468,139.994,0.0816
1128,PIGG,Waters EP,Earlham Mystics,2017-07-28,228516,5,0.691,0.69,0.381,0.797,0.0785,-13.97,0.0412,111.99,0.188
1129,Pass Through The Fire,Pass Through the Fire,James Holden,2017-08-16,386253,0,0.481,0.000217,0.695,0.818,0.111,-9.4,0.0325,93.916,0.459
1130,To Follow & Lead,To Follow & Lead,Kaitlyn Aurelia Smith,2017-08-16,288066,3,0.72,0.244,0.612,0.807,0.66,-10.685,0.0358,119.99,0.364
1131,Be Last,Greenspan and Taraval,Jeremy Greenspan,2017-07-21,223883,0,0.8,0.21,0.992,0.953,0.0923,-10.576,0.0552,129.986,0.145
1132,Interest,Japan,Suicideyear,2015-03-09,219080,0,0.641,0.236,0.665,0.27,0.113,-7.022,0.0303,123.66,0.14
1133,Vikings Invade the Mediterranean But Don't Leave,Extinguished,Prefuse 73,2003-08-25,86706,13,0.682,0.11,0.613,0.732,0.132,-4.022,0.137,183.888,0.541
1134,It's a New Day - Loop,Skull Snaps (Expanded Edition) [Digitally Remastered],Skull Snaps,2015-10-30,20234,0,0.673,0.00218,0.753,0.951,0.0618,-18.251,0.212,189.605,0.714
1135,Black Rhythm Happening - Remastered,Black Rhythm Happening,Eddie Gale,1969,177146,19,0.593,0.431,0.669,2.6e-06,0.0844,-11.643,0.0623,121.055,0.646
1136,Black Narcissus,Soul Jazz Records Presents Soul of a Nation: Afro-Centric Visions in the Age of Black Power,Various Artists,2017-08-04,309106,0,0.305,0.814,0.475,0.64,0.106,-14.441,0.0437,92.773,0.429
1137,Blind Willie,Black Woman,Sonny Sharrock,1969,190960,34,0.598,0.674,0.531,0.796,0.094,-15.073,0.0824,113.179,0.314
1138,Hard Time Killin' Floor Blues,The Complete 1931 Recordings,Skip James,2004,170813,0,0.528,0.989,0.114,0.0196,0.16,-13.261,0.0498,79.86,0.373
1139,Fifesine,Oranged Out - EP,Tyondai Braxton,2016-07-22,121000,3,0.283,0.994,0.026,0.935,0.235,-27.438,0.0817,118.614,0.111
1140,Secret Love,Feeling Good,Dorothy Ashby,2015-12-23,215317,0,0.479,0.914,0.406,0.561,0.11,-16.485,0.0384,119.36,0.649
1141,Hajj,The Journey,Abdullah Ibrahim,1977,1268293,0,0.211,0.791,0.548,0.879,0.13,-11.057,0.0364,82.934,0.0774
1142,Two Thousand and Seventeen,Two Thousand and Seventeen,Four Tet,2017-07-05,252255,0,0.567,0.318,0.47,0.16,0.0944,-8.388,0.0297,75.461,0.516
1143,It's a New Day - Loop,Skull Snaps (Expanded Edition) [Digitally Remastered],Skull Snaps,2015-10-30,20234,0,0.673,0.00218,0.753,0.951,0.0618,-18.251,0.212,189.605,0.714
1144,Teler Shishi,Bengali Nursery Songs,Sabita Chowdhury,1987,162669,0,0.78,0.666,0.665,0.307,0.559,-8.018,0.0657,152.346,0.979
1145,Did You Hear the Owls Last Night?,Rembo,Karen Gwyer,2017-07-21,239773,5,0.657,0.000482,0.94,0.86,0.0712,-8.159,0.0441,135.993,0.585
1146,Roll with the Punches,Roll with the Punches / Die Brücke,Peverelist,2007-10-22,404346,0,0.666,0.033,0.63,0.822,0.118,-12.758,0.138,137.89,0.287
1147,Intrigued By The Drum,Intrigued By The Drum,Ploy,2017-07-14,353960,0,0.827,0.0122,0.503,0.849,0.12,-10.758,0.0962,120.012,0.162
1148,Fantomoj de la Vitro Domo,Eclipses,Robert Aiki Aubrey Lowe,2009-01-26,163293,7,0.254,0.89,0.0684,0.0304,0.111,-10.817,0.0488,119.871,0.144
1149,Deep Summer - Burial Remix,Deep Summer (Burial Remix),Mønic,2017-07-21,616524,0,0.438,0.899,0.49,0.52,0.17,-15.034,0.121,106.157,0.305
1150,Everything Works Backwards,Stories of Data Loss EP,Duckett,2016-12-30,398000,5,0.765,0.603,0.853,0.948,0.101,-13.511,0.0445,120.001,0.305
1151,Bi Lambam,New Ancient Strings,Toumani Diabaté,2000-04-28,300466,0,0.496,0.89,0.315,0.91,0.0616,-19.776,0.036,103.336,0.457
1152,Planet,Planet,Four Tet,2017-08-02,438480,0,0.67,0.461,0.762,0.862,0.111,-10.109,0.0743,126.978,0.228
1153,Audio Track 5,Audio Track 5,Actress,2017-08-02,379992,0,0.784,0.154,0.24,0.7,0.116,-13.463,0.062,120.001,0.37
1154,Water Music,Tower of Silence,Roberto Musci,2016-11-24,122836,22,0.674,0.816,0.381,0.914,0.0775,-13.862,0.0582,113.928,0.5
1155,Les Yper-Sound,Emperor Tomato Ketchup,Stereolab,1996-03-18,245093,24,0.703,2.66e-05,0.58,0.838,0.17,-10.025,0.0489,154.653,0.968
1156,Path,Symbolic Use Of Light,UMFANG,2017-06-16,226113,11,0.648,0.992,0.0919,0.921,0.0918,-25.149,0.038,135.021,0.163
1157,Drumming - Four Tet Remix,Reich: Remixed 2006,Steve Reich,2006,489626,30,0.741,0.193,0.456,0.879,0.0939,-11.697,0.145,116.485,0.678
1158,Ultra Marina (1988),Ama Romanta Sempre,Various Artists,1999,157080,6,0.397,0.691,0.328,0.000621,0.364,-11.115,0.0646,100.513,0.0829
1159,WOW,Full Moon,Brandy,2002-02-25,252866,28,0.379,0.0231,0.771,0.0,0.0524,-5.49,0.0828,84.812,0.478
1160,Hope - Instrumental,Rarities And B-Sides,The Smashing Pumpkins,2005-01-01,216146,0,0.592,0.854,0.261,0.901,0.0926,-13.962,0.0291,98.402,0.156
1161,Q1.1 Edit,BCD,Basic Channel,1995-01-01,62866,0,0.437,0.986,0.73,0.9,0.17,-23.314,0.0874,124.388,0.272
1162,You Are Wrong - Original Mix,You Are Wrong,Nina Kraviz,2017-07-07,431627,0,0.716,0.00622,0.887,0.927,0.0918,-13.039,0.11,129.041,0.172
1163,Games with Shifting Mirrors,Twilight (Remastered + Expanded),Marc Barreca,2016-07-15,147441,4,0.296,0.805,0.245,0.828,0.11,-24.354,0.0552,149.178,0.0672
1164,Keep on Keeping On,Roots,Curtis Mayfield,1971,308293,36,0.402,0.214,0.797,0.0,0.335,-8.095,0.0661,98.937,0.725
1165,Non-Stop Home,Sweetnighter,Weather Report,1973-08-26,230960,3,0.391,0.224,0.737,0.903,0.299,-10.709,0.059,134.282,0.329
1166,Une morte dans la neige,Les Granges Brûlées (Original Soundtrack),Jean-Michel Jarre,1973-01-01,103320,8,0.483,0.0746,0.955,0.905,0.345,-8.36,0.573,71.038,0.117
1167,Orbit 416,Workshop 24,Ozel AB,2017-06-30,330000,0,0.661,0.902,0.468,0.269,0.0849,-19.487,0.132,120.021,0.657
1168,Open Aspect # 4,Open Aspects (Duo) 1982,Anthony Braxton,1993,333019,1,0.259,0.627,0.752,0.25,0.338,-12.771,0.115,98.532,0.709
1169,Vulnerability (Interlude),Rainbow,Mariah Carey,1999-10-29,71866,29,0.207,0.886,0.33,0.0156,0.101,-10.603,0.0354,136.178,0.136
1170,An Intention,An Intention,Kaitlyn Aurelia Smith,2017-07-12,240586,5,0.287,0.221,0.367,0.158,0.105,-9.023,0.0311,132.022,0.0956
1171,Starling Song,Outside The Circle Of Fire,Chris Watson,2000-01-01,74489,2,0.561,0.71,0.611,0.535,0.37,-31.191,0.442,118.311,0.0284
1172,Lucerne Valley,Reflections - Mojave Desert,Floating Points,2017-06-30,218645,17,0.428,0.968,0.202,0.921,0.0756,-21.175,0.0627,102.958,0.0806
1173,BLIPS,BLIPS,WEN,2017-07-12,205901,0,0.355,0.729,0.532,0.25,0.13,-11.369,0.0654,126.988,0.319
1174,Foundry,MDR 19,Marcel Dettmann,2016-06-10,310206,0,0.922,0.685,0.413,0.889,0.114,-15.671,0.315,130.015,0.228
1175,Fostercare,5: Five Years of Hyperdub,Various Artists,2009-10-05,332319,26,0.308,0.311,0.357,0.817,0.305,-14.852,0.214,77.634,0.194
1176,Dee,Early Output 1996-1998,Fridge,2009-03-24,39560,1,0.246,0.375,0.377,0.731,0.329,-18.778,0.0542,113.049,0.0866
1177,To Here Knows When - Remastered Version,Loveless,my bloody valentine,1991-11-04,331000,0,0.0938,2.48e-05,0.795,0.845,0.368,-10.041,0.0749,88.374,0.0716
1178,Wavey,Instrumental Mixtape 4 Sampler,Clams Casino,2017-06-23,200454,19,0.49,0.0492,0.383,0.865,0.139,-12.962,0.0436,85.066,0.265
1179,Missing You,I Remember,Ananda Shankar,1983-12-31,245346,0,0.231,0.446,0.328,0.109,0.143,-12.878,0.0282,82.617,0.417
1180,Two Thousand and Seventeen,Two Thousand and Seventeen,Four Tet,2017-07-05,252255,0,0.567,0.318,0.47,0.16,0.0944,-8.388,0.0297,75.461,0.516
1181,Regret,"From the Heart, It's a Start, A Work of Art",Shinichi Atobe,2017-06-09,587300,33,0.768,0.8,0.475,0.892,0.367,-18.621,0.0784,119.909,0.718
1182,Piya Nahi Aye,Brass Pins & Pearls: International 78s,Refik Bey,2012-07-24,187059,4,0.264,0.987,0.458,0.91,0.435,-8.019,0.0327,83.961,0.314
1183,Ai No Sono,Journey Through The Secret Life Of Plants,Stevie Wonder,1979-10-30,125026,0,0.52,0.861,0.0237,0.422,0.0936,-22.962,0.0396,103.07,0.215
1184,Raga Bhopali - Gat Composition In Ektal,Raga Bhopali,Shivkumar Sharma,1993,239493,18,0.29,0.258,0.921,0.942,0.697,-13.51,0.0555,128.958,0.559
1185,In The Square,Parachute,The Pretty Things,1970-06,115026,0,0.383,0.941,0.345,0.118,0.203,-15.133,0.0347,149.188,0.229
1186,Possessed,Purple Rain (Deluxe Expanded Edition),Prince,2017-06-23,476320,21,0.761,0.293,0.799,0.112,0.0871,-7.158,0.0733,135.839,0.576
1187,Time To Find Me (AFX Fast Mix),"Pure, Impure",Seefeel,1993-06-28,457000,0,0.707,0.0112,0.48,0.901,0.186,-14.098,0.0726,107.002,0.217
1188,Blue Pedro,Blue Pedro,Bullion,2017-07-01,312826,37,0.789,0.365,0.642,0.862,0.071,-12.539,0.0649,112.007,0.938
1189,Virtually Part 3,Fourth,Soft Machine,1971-02-17,279026,4,0.267,0.922,0.197,0.809,0.106,-23.952,0.0567,111.704,0.0527
1190,Unicorn,Beautiful Rewind,Four Tet,2013-10-04,210993,0,0.662,0.734,0.265,0.926,0.0818,-18.991,0.0634,150.021,0.0396
1191,Kites,Reflections - Mojave Desert,Floating Points,2017-06-30,195818,17,0.148,0.99,0.103,0.796,0.25,-20.612,0.0459,82.044,0.348
1192,Don't,Marius,Batu,2017-06-23,210654,9,0.488,0.642,0.654,0.0566,0.413,-15.659,0.0452,112.05,0.675
1193,Pop 4,Pop,GAS,2000,591093,37,0.479,0.499,0.744,0.845,0.155,-15.271,0.0352,119.463,0.714
1194,Flickering Debris,Whities 011,Lanark Artefax,2017-06-09,137013,0,0.345,0.824,0.958,0.754,0.068,-7.777,0.395,110.773,0.112
1195,A Cat And Her Solar Life - Original Mix,Amplified Bleep Package EP,STL,2016-02-12,585201,3,0.787,0.00608,0.765,0.892,0.108,-11.622,0.0562,120.013,0.961
1196,Appalachian Grove III,The Expanding Universe,Laurie Spiegel,2012-09-25,194426,0,0.844,0.955,0.175,0.942,0.0972,-17.844,0.11,107.998,0.15
1197,La Maison Des 5 Éléments,First Meeting,Dominique Lawalrée,2017-02-24,571973,7,0.487,0.991,0.173,0.93,0.0862,-17.968,0.0412,142.395,0.174
1198,Gol-e Gandom,Oriental Jazz,Lloyd Miller,2010-08-09,252253,11,0.272,0.229,0.59,0.0505,0.35,-12.598,0.0362,116.986,0.448
1199,Agenda,Poly-Currents,Elvin Jones,1969-01-01,831160,0,0.366,0.666,0.605,0.637,0.0832,-17.809,0.0566,89.828,0.504
1200,Tin,Tin,Daphni,2017-06-14,275243,0,0.63,0.0356,0.816,0.917,0.141,-10.273,0.0468,126.986,0.173
1201,I Believe,The Playhouse Files,Various Artists,2009-12-04,449906,0,0.762,7.22e-05,0.69,0.945,0.0642,-16.639,0.189,127.899,0.558
1202,Glut,Glut / Tempest,Ramadanman,2010-05-17,294349,23,0.433,0.0145,0.739,0.855,0.0783,-9.661,0.143,181.314,0.0998
1203,Music,Producer 01,LTJ Bukem,2013-01-28,529066,31,0.512,0.000227,0.936,0.866,0.34,-6.559,0.0466,154.946,0.797
1204,Luv Music,Selectors 001 Sampler - Motor City Drum Ensemble,Motor City Drum Ensemble,2016-08-05,357910,13,0.789,0.191,0.803,0.0554,0.165,-6.442,0.0455,122.963,0.539
1205,Shakey Jake,Nation Time,Joe Mcphee,2000,816187,0,0.357,0.227,0.793,0.0,0.165,-10.483,0.0587,109.198,0.71
1206,To Nature's God,My Brother the Wind Vol. 1 - Expanded Edition,Sun Ra & His Arkestra,2016-04-26,275128,2,0.353,0.505,0.403,0.118,0.228,-13.879,0.0305,144.277,0.375
1207,I'd Swear There Was Somebody Here,If I Could Only Remember My Name,David Crosby,1971-02-22,79933,27,0.0927,0.911,0.162,1.27e-05,0.1,-15.019,0.0303,85.625,0.0381
1208,...Hours,After...,Fhloston Paradigm,2017-06-16,218244,3,0.509,0.332,0.335,0.61,0.362,-13.6,0.0426,120.064,0.399
1209,Flowering in Threes,Your Kiss Is Sour EP,Parris,2017-06-16,225419,4,0.835,0.0187,0.791,0.744,0.688,-9.813,0.0729,114.979,0.328
1210,Mra,Chris McGregor's Brotherhood of Breath,Chris McGregor,2002,302426,0,0.405,0.0929,0.745,0.449,0.151,-9.484,0.0729,159.677,0.632
1211,Your Lady,Live At Birdland,John Coltrane,1964,397960,0,0.271,0.00738,0.449,0.0126,0.111,-10.873,0.041,176.845,0.0392
1212,Shikako Maru Ten,Shikako Maru Ten,CAN,2017-05-31,198036,0,0.766,0.0374,0.559,0.893,0.111,-12.426,0.0519,159.203,0.82
1213,Being - Ambient Mix,Being,Shanti Celeste,2017-02-17,292693,0,0.459,0.368,0.222,0.917,0.111,-20.092,0.0566,128.96,0.752
1214,Emotinium - Original Mix,2 Late 4 Love,Roy of the Ravers,2015,705489,0,0.666,0.469,0.752,0.779,0.0837,-5.36,0.0391,127.083,0.462
1215,Pollen Forms,Emerald,Elve,2010-08-27,130039,3,0.32,0.181,0.0381,1.61e-05,0.21,-32.008,0.0742,73.532,0.189
1216,Second Blood,Second Blood EP,Claro Intelecto,2012-02-13,469333,9,0.564,0.331,0.547,0.916,0.114,-13.359,0.109,179.977,0.282
